ID;Keypad;RT;Accuracy;Age
2/11/2023 4:31:42 PM;1x10;2.928911;1111
2/11/2023 4:31:42 PM;5x2;2.820683;2111
2/11/2023 4:31:42 PM;3x3+1;7.299896;0111
